customer_id,customer_name,total_revenue,total_profit,total_orders,total_quantity
4141,Maryam Qureshi,9642.939999999999,1993.8199999999997,2,11
9642,Hussain Ahmed,9642.039999999999,2193.1299999999997,2,9
5785,Zainab Shah,9638.960000000001,1187.5699999999993,2,8
6333,Bilal Sheikh,9636.560000000001,2528.11,2,8
3325,Sana Hussain,9635.71,2233.0699999999993,3,11
1231,Hamza Shah,9628.66,2331.3999999999987,3,10
827,Ahmed Raza,9627.35,2584.4000000000005,1,5
5572,Danish Khan,9621.849999999999,2821.699999999999,1,5
2216,Imran Ali,9616.14,2037.3100000000004,4,14
5259,Danish Siddiqui,9609.199999999999,1603.2799999999993,2,9
8022,Sana Shah,9608.95,550.559999999999,2,11
2176,Maryam Raza,9608.7,1870.1400000000012,1,6
3891,Zainab Ahmed,9604.02,3481.4400000000005,1,6
678,Usman Sheikh,9599.24,1571.0099999999993,1,7
1077,Fahad Raza,9596.15,2230.249999999999,1,5
9279,Ayesha Malik,9593.43,3668.63,1,7
4474,Ahmed Khan,9591.8,1813.5199999999995,2,11
9983,Omar Iqbal,9587.199999999999,1617.4899999999989,1,7
7947,Sara Chaudhry,9586.14,2095.739999999999,1,6
1771,Sara Raza,9582.95,1145.2900000000006,2,7
293,Ayesha Chaudhry,9578.35,1986.0700000000004,3,13
4114,Maryam Sheikh,9576.980000000001,3189.830000000001,1,7
820,Hussain Malik,9571.779999999999,2480.5399999999995,2,10
3199,Sana Ahmed,9570.630000000001,2549.82,2,6
7404,Sara Sheikh,9570.42,1130.2999999999997,2,8
6926,Usman Ahmed,9564.66,2692.08,1,6
466,Zainab Memon,9563.09,2089.4300000000003,3,13
793,Maryam Malik,9553.46,1499.9599999999991,1,7
1220,Danish Khan,9549.36,1549.88,2,8
7070,Ali Memon,9546.369999999999,2999.859999999999,2,6
4193,Saad Raza,9546.08,1400.38,3,15
6206,Danish Memon,9545.64,760.5599999999995,1,6
4966,Hamza Khan,9545.21,763.7799999999995,2,7
6718,Ayesha Mirza,9544.32,1213.0099999999995,2,7
6019,Zainab Buriro,9537.42,1798.2600000000002,1,6
210,Bilal Sheikh,9536.25,3538.2400000000007,2,5
6137,Bilal Iqbal,9534.420000000002,2401.980000000001,2,9
9201,Fatima Ahmed,9533.48,2714.069999999999,2,7
128,Hira Ahmed,9525.81,274.5400000000009,1,7
2130,Maryam Khan,9524.630000000001,2401.17,2,9
2958,Zainab Khan,9522.099999999999,2921.2,3,10
808,Ahmed Ahmed,9502.199999999999,1880.1099999999988,2,9
6132,Hamza Hussain,9500.4,2245.5999999999985,1,7
8904,Hira Qureshi,9497.94,1818.3600000000006,1,6
3760,Usman Ahmed,9495.82,2597.0299999999997,2,7
576,Omar Sheikh,9492.5,3199.3499999999995,1,5
2991,Maryam Buriro,9490.8,820.4399999999987,1,6
3509,Maryam Memon,9481.79,268.9200000000001,2,9
1661,Ahmed Ahmed,9478.9,1981.23,2,6
1021,Bilal Chaudhry,9470.05,1136.1599999999999,2,7
2696,Hussain Ahmed,9463.650000000001,1980.5600000000009,2,7
4283,Hassan Hussain,9461.4,2552.1,2,9
504,Fahad Sheikh,9456.24,1560.92,2,10
322,Fahad Sheikh,9453.49,2066.6499999999996,2,9
6737,Hassan Khan,9445.68,2719.1999999999994,3,9
2034,Fahad Siddiqui,9433.7,2283.8500000000004,1,5
5536,Omar Buriro,9433.630000000001,2724.63,2,11
4740,Bilal Hussain,9430.49,2362.79,4,13
4130,Zainab Chaudhry,9429.15,2943.8,1,5
238,Maryam Buriro,9427.74,440.64000000000124,1,6
7896,Maham Hussain,9427.12,3542.120000000001,1,4
7923,Fahad Mirza,9420.529999999999,2051.1399999999994,1,7
7854,Imran Sheikh,9418.44,884.1599999999999,1,6
6296,Hassan Buriro,9415.93,554.3499999999999,2,7
6230,Fatima Siddiqui,9413.22,1968.8999999999996,1,6
7363,Sara Chaudhry,9402.4,3046.699999999999,1,5
7805,Hassan Shah,9400.33,2318.9199999999996,2,11
2336,Ahmed Memon,9397.960000000001,1928.9700000000005,3,10
8695,Hassan Buriro,9395.470000000001,3104.0800000000017,1,7
5468,Fatima Ahmed,9391.51,2608.49,2,8
3037,Sara Hussain,9387.66,1514.3399999999992,2,12
2126,Ayesha Qureshi,9387.42,1531.9,2,6
7904,Omar Hussain,9382.08,1529.6199999999997,2,6
4380,Usman Khan,9379.98,2443.92,1,6
6866,Hamza Qureshi,9361.519999999999,1860.1099999999979,1,7
8700,Usman Ali,9360.48,1559.7600000000002,3,17
6893,Saad Khan,9359.32,2727.0499999999993,3,16
4379,Sara Chaudhry,9351.699999999999,2325.0499999999993,1,5
1458,Ayesha Siddiqui,9341.6,1264.2000000000003,2,8
8814,Ali Iqbal,9338.699999999999,1357.0499999999993,2,9
4743,Fatima Buriro,9331.31,1169.8999999999999,2,11
281,Zainab Khan,9329.64,2775.6000000000004,1,6
6874,Hassan Qureshi,9324.599999999999,3009.8399999999983,1,6
3620,Bilal Iqbal,9317.87,2135.4400000000005,2,11
2881,Hassan Ahmed,9315.439999999999,2495.32,3,15
3097,Bilal Ali,9312.59,1871.4399999999998,2,9
4350,Ayesha Mirza,9310.17,2908.9500000000003,2,5
1811,Saad Shah,9306.84,1053.1800000000003,1,6
9843,Imran Ahmed,9298.5,2768.76,1,6
9266,Hussain Memon,9293.789999999999,2626.7599999999993,3,10
2506,Danish Khan,9290.150000000001,2852.3700000000003,2,11
1326,Fahad Chaudhry,9287.63,2675.5099999999993,2,7
8836,Hamza Ali,9286.0,2647.3500000000004,1,5
4490,Maham Raza,9284.36,641.6199999999994,2,6
7931,Maham Malik,9280.08,776.6399999999994,1,6
1255,Ayesha Ali,9277.619999999999,2595.539999999999,1,6
9041,Imran Ali,9273.3,1053.7799999999988,1,6
9916,Fatima Malik,9272.73,1248.9700000000003,2,9
8787,Usman Hussain,9267.880000000001,1347.44,2,8
1397,Sara Raza,9266.529999999999,2907.659999999999,1,7
1236,Fahad Ali,9263.960000000001,2495.020000000001,2,6
8989,Ahmed Khan,9259.099999999999,1417.1499999999996,2,11
1229,Danish Iqbal,9258.82,1722.92,2,8
296,Danish Chaudhry,9253.56,1623.1899999999996,3,12
4152,Fatima Raza,9250.720000000001,2333.9700000000007,2,8
4659,Saad Raza,9250.16,1852.31,2,13
1426,Hussain Qureshi,9246.62,2251.3999999999996,2,11
2038,Hamza Khan,9243.1,1789.2200000000007,2,8
1362,Hassan Qureshi,9239.34,2425.6200000000003,3,16
5107,Fahad Ahmed,9230.9,910.7000000000007,1,7
3503,Omar Khan,9227.31,1516.19,4,15
53,Maham Buriro,9220.5,2407.26,3,7
3314,Maham Hussain,9213.839999999998,1384.499999999998,2,8
4214,Bilal Ali,9213.09,1744.5399999999995,2,11
3209,Usman Ali,9205.560000000001,2450.5200000000004,2,9
9708,Sana Chaudhry,9203.7,2894.8200000000006,1,6
2657,Usman Qureshi,9200.939999999999,819.0699999999986,2,14
4069,Danish Chaudhry,9194.9,2145.7,1,5
5867,Omar Mirza,9194.35,2173.6100000000006,2,9
2681,Hira Mirza,9190.57,1105.7800000000004,3,11
2107,Ayesha Memon,9182.07,1425.039999999999,2,11
8948,Imran Memon,9181.75,2050.3600000000006,3,13
5023,Zainab Chaudhry,9178.99,2083.72,2,6
6857,Maham Shah,9178.96,2770.95,1,7
5094,Fatima Qureshi,9176.6,1440.48,3,8
4062,Sara Memon,9176.23,2407.37,2,9
3616,Sana Memon,9176.060000000001,806.8900000000008,2,11
6627,Saad Hussain,9175.119999999999,1823.1900000000005,2,7
7981,Hira Qureshi,9173.48,2812.1,2,11
3596,Fatima Iqbal,9168.529999999999,915.8099999999977,1,7
1870,Hira Mirza,9168.48,1466.699999999999,1,6
216,Ahmed Buriro,9165.18,2917.74,1,6
7721,Ayesha Ahmed,9163.33,704.0499999999995,3,8
9860,Hussain Sheikh,9162.96,1969.219999999999,3,12
1874,Ayesha Iqbal,9153.83,1757.17,2,10
4606,Sara Malik,9153.8,2899.8399999999997,2,8
2539,Hamza Khan,9146.82,1436.8199999999997,1,6
6149,Sara Chaudhry,9143.61,2296.1499999999996,2,11
7674,Maryam Siddiqui,9140.76,1927.8400000000001,3,12
7493,Bilal Buriro,9140.65,2207.01,2,9
938,Ayesha Ali,9140.4,3087.0600000000004,2,9
882,Ali Hussain,9137.880000000001,1763.880000000001,1,6
9800,Hussain Siddiqui,9133.84,2316.4999999999995,2,8
8199,Fatima Siddiqui,9131.46,789.2999999999992,2,12
5246,Fahad Hussain,9131.01,2300.34,1,7
8497,Ali Ahmed,9126.34,1576.4299999999998,2,7
2802,Ali Sheikh,9125.75,3210.8500000000004,1,5
9810,Hamza Buriro,9124.99,940.1700000000001,1,7
9582,Usman Khan,9120.84,3255.88,1,4
2989,Imran Ahmed,9115.48,2941.76,2,7
7715,Usman Malik,9114.06,1734.7799999999997,2,7
9970,Hussain Sheikh,9113.02,1317.1600000000003,3,12
6916,Danish Chaudhry,9108.36,1349.4600000000003,2,9
7095,Imran Memon,9101.550000000001,1362.750000000001,2,10
1078,Sara Sheikh,9090.599999999999,2694.4799999999987,1,6
1032,Hassan Memon,9087.32,3205.8399999999992,2,8
8018,Hussain Memon,9086.56,2425.71,1,7
9366,Ali Shah,9086.04,2393.12,2,6
968,Hassan Ahmed,9083.57,2166.529999999999,2,11
5637,Zainab Shah,9082.36,1034.1800000000003,1,7
5098,Imran Hussain,9078.96,1146.88,2,8
9476,Bilal Iqbal,9078.69,1935.9200000000003,2,7
7443,Fahad Memon,9077.79,1423.3399999999992,2,8
7871,Fahad Khan,9073.29,2228.09,2,7
4983,Hira Malik,9069.539999999999,1651.9799999999996,1,6
1703,Omar Qureshi,9069.11,933.1899999999997,3,10
6932,Ayesha Memon,9068.22,2742.0,1,6
8333,Saad Ali,9068.22,2487.479999999999,2,12
2791,Zainab Mirza,9064.5,2983.3999999999996,1,5
3818,Ahmed Malik,9062.51,2133.11,3,7
2561,Danish Hussain,9061.1,894.8799999999999,2,12
8045,Ayesha Chaudhry,9059.52,2508.6100000000006,3,11
191,Ali Iqbal,9055.86,1555.0200000000004,1,6
7131,Saad Siddiqui,9055.14,2584.0299999999997,4,17
4777,Fatima Siddiqui,9052.24,2845.3199999999997,2,8
5025,Hamza Hussain,9049.44,594.2399999999998,1,6
7379,Ayesha Siddiqui,9048.7,2645.5400000000004,2,10
9724,Ali Qureshi,9044.1,2571.1500000000005,1,5
9832,Hussain Shah,9019.85,2816.869999999999,2,9
3438,Ayesha Malik,9015.89,1480.3099999999995,3,9
1880,Ahmed Raza,9006.27,1811.4899999999993,3,13
5898,Hassan Mirza,9001.58,1851.71,1,7
2662,Hira Qureshi,8999.3,1884.85,3,16
3868,Ali Shah,8994.86,1209.6000000000004,1,7
8043,Sana Mirza,8990.07,1538.4800000000002,2,11
5106,Usman Siddiqui,8989.89,1702.1899999999991,2,14
3876,Maryam Siddiqui,8989.26,3191.16,1,6
5186,Hassan Mirza,8987.6,3326.4500000000007,1,5
4999,Saad Qureshi,8983.380000000001,1380.4800000000005,1,6
2619,Sana Mirza,8978.45,1348.2400000000002,2,9
7909,Ali Sheikh,8975.74,2109.63,3,11
4707,Danish Ali,8974.810000000001,2482.0300000000007,2,8
8761,Imran Raza,8972.83,2103.619999999999,2,10
2795,Danish Mirza,8972.16,3237.3600000000006,1,6
1348,Imran Qureshi,8971.45,1573.9200000000005,4,18
3805,Bilal Khan,8967.96,1466.7199999999993,2,6
1504,Sana Siddiqui,8966.18,748.5499999999996,4,15
9045,Ali Malik,8963.779999999999,2447.159999999999,2,8
6775,Ahmed Sheikh,8954.54,2710.05,1,7
8355,Zainab Sheikh,8951.46,2476.5999999999985,1,7
412,Hassan Hussain,8949.29,1992.8300000000008,1,7
7487,Omar Shah,8936.66,2688.9100000000003,2,6
5909,Sana Malik,8933.96,628.4599999999991,1,7
8303,Imran Shah,8926.61,1833.2900000000004,2,7
8804,Saad Shah,8926.18,2507.9000000000005,3,6
5649,Saad Siddiqui,8915.64,1249.199999999999,1,6
573,Hamza Sheikh,8914.95,1766.2000000000007,1,5
2734,Ali Qureshi,8914.05,1745.9499999999998,1,5
2831,Hassan Shah,8908.3,70.72999999999956,2,13
9152,Omar Qureshi,8907.7,1513.1000000000004,1,5
2069,Saad Shah,8899.210000000001,2354.7,2,6
2902,Ayesha Chaudhry,8898.14,1936.5499999999993,2,11
8583,Hamza Raza,8897.689999999999,1422.98,3,9
9318,Danish Qureshi,8897.42,2795.17,1,7
8476,Omar Shah,8897.39,1796.8900000000003,4,17
2886,Hamza Shah,8894.72,-378.7300000000009,2,7
4508,Fahad Ahmed,8893.74,2383.3199999999997,1,6
92,Fatima Memon,8880.05,2038.999999999999,1,5
5148,Maham Sheikh,8876.48,2445.79,2,6
6631,Hira Memon,8864.800000000001,1507.8700000000008,1,7
7568,Hira Hussain,8864.74,2416.55,2,10
9804,Ahmed Memon,8861.64,660.69,2,9
3310,Hamza Ali,8858.99,1625.75,1,7
8078,Danish Shah,8854.47,2328.41,3,13
2910,Omar Raza,8850.55,2101.2,1,5
4437,Danish Mirza,8838.55,2237.3999999999996,1,5
6530,Usman Ali,8832.35,1686.0,1,5
3352,Zainab Ali,8832.17,1550.2199999999993,4,15
8514,Bilal Iqbal,8828.099999999999,1918.4999999999995,2,8
8261,Zainab Qureshi,8826.85,1561.4500000000005,2,9
5631,Usman Siddiqui,8824.230000000001,2782.5900000000015,3,7
7094,Fatima Buriro,8823.460000000001,3023.5200000000004,2,6
3874,Danish Ali,8822.64,1626.769999999999,3,16
532,Hassan Memon,8820.18,788.3999999999996,1,6
3107,Sana Malik,8815.08,756.1999999999989,2,8
4843,Maryam Malik,8813.369999999999,1369.3000000000002,2,9
8059,Fahad Memon,8805.94,792.0500000000006,2,9
1822,Imran Sheikh,8804.6,2486.6099999999997,1,7
674,Fahad Memon,8803.75,2341.709999999999,3,16
5219,Hamza Malik,8802.76,2004.6900000000005,2,5
6084,Hira Ali,8801.85,2000.1399999999999,3,7
7522,Zainab Qureshi,8799.060000000001,2026.4400000000012,2,7
6741,Bilal Raza,8790.79,2665.520000000001,3,8
2323,Ali Siddiqui,8790.36,2464.790000000001,2,5
434,Danish Mirza,8786.1,1419.4600000000003,3,8
9792,Danish Ali,8785.599999999999,-92.05000000000052,2,8
3584,Sana Memon,8777.5,2062.829999999999,3,14
2842,Omar Siddiqui,8773.92,2646.9699999999993,2,8
6663,Hamza Ahmed,8772.92,2285.670000000001,2,7
9256,Hussain Shah,8769.800000000001,2419.73,3,17
7651,Hira Mirza,8768.150000000001,1000.9600000000007,2,7
5189,Fatima Chaudhry,8758.68,1513.8199999999997,1,7
4725,Maham Ali,8751.470000000001,2067.6600000000008,1,7
9541,Hussain Iqbal,8745.539999999999,1288.0199999999986,1,6
7320,Hira Malik,8744.7,2626.5,1,5
6731,Hira Mirza,8740.9,822.6399999999994,1,7
8213,Maham Memon,8725.15,800.3800000000001,1,7
8336,Bilal Memon,8724.72,2689.49,2,5
5620,Saad Ali,8717.27,2315.5499999999997,5,16
5333,Bilal Shah,8715.5,2594.5200000000004,2,8
2231,Hassan Qureshi,8711.6,1439.3000000000002,1,5
7353,Sana Iqbal,8710.75,1428.9500000000007,1,5
3246,Fahad Raza,8710.119999999999,2189.8799999999997,2,8
8845,Hamza Buriro,8708.27,2158.57,2,7
5801,Fahad Siddiqui,8706.169999999998,2228.889999999999,2,9
5435,Omar Memon,8703.400000000001,1666.5400000000004,4,8
1777,Imran Memon,8701.26,1799.58,2,9
8773,Sana Memon,8688.56,2102.919999999999,2,7
64,Ahmed Buriro,8687.58,1803.4800000000005,2,6
5765,Danish Sheikh,8686.060000000001,1237.9700000000007,2,9
9858,Usman Hussain,8679.1,1903.3500000000004,1,5
1000,Bilal Malik,8678.2,2371.0799999999995,2,8
7705,Ali Siddiqui,8677.74,1003.8599999999996,2,9
5224,Ayesha Ali,8672.07,2183.25,2,9
2203,Bilal Chaudhry,8671.0,589.1999999999994,3,14
8051,Imran Qureshi,8662.779999999999,2369.9199999999983,1,7
9369,Imran Buriro,8661.849999999999,1711.9999999999982,1,5
4626,Maryam Hussain,8653.51,2729.3699999999994,3,12
1242,Hussain Malik,8643.78,1688.7000000000007,1,6
7902,Sara Hussain,8643.2,2212.9500000000007,1,5
4456,Usman Qureshi,8642.01,2046.93,3,10
4277,Zainab Siddiqui,8638.61,1761.73,3,9
1099,Bilal Mirza,8635.74,2077.8599999999997,1,6
4335,Ali Mirza,8632.5,1592.460000000001,1,6
8616,Saad Hussain,8629.26,1426.7700000000004,2,9
6356,Fahad Sheikh,8625.18,2905.940000000001,2,7
5821,Zainab Memon,8622.85,1190.000000000001,1,5
8174,Hussain Raza,8621.83,2022.2300000000005,1,7
1452,Fahad Hussain,8607.15,1620.6499999999996,1,5
294,Hira Ali,8605.5,1115.8499999999995,1,5
2969,Hussain Raza,8602.64,2423.78,2,5
5581,Fatima Memon,8590.349999999999,971.369999999999,2,9
9566,Saad Raza,8590.16,3005.580000000001,2,5
6503,Bilal Raza,8581.99,673.6800000000004,3,13
7146,Sana Memon,8581.93,1654.6400000000008,2,7
5421,Saad Qureshi,8581.019999999999,2525.1799999999985,1,7
5100,Saad Mirza,8579.75,1351.2299999999987,2,8
965,Hussain Iqbal,8579.410000000002,1770.7900000000002,4,10
43,Maryam Memon,8579.34,856.4500000000007,1,7
4472,Imran Malik,8573.62,847.9200000000003,3,11
2161,Hira Siddiqui,8572.039999999999,1936.059999999999,3,17
6436,Maryam Qureshi,8561.16,1691.8399999999997,2,10
4143,Maham Khan,8560.58,1728.2300000000005,1,7
633,Usman Khan,8559.36,1060.08,1,6
1820,Ahmed Hussain,8553.58,347.6200000000008,1,7
5655,Omar Malik,8553.300000000001,1982.9000000000015,1,5
4640,Saad Shah,8551.099999999999,1500.099999999999,2,10
8686,Sara Ali,8550.439999999999,723.3199999999993,3,12
5465,Bilal Khan,8549.24,2068.8999999999996,2,9
9404,Hira Siddiqui,8547.33,2086.09,2,8
937,Maryam Iqbal,8544.95,1885.1500000000005,1,5
1007,Hussain Chaudhry,8538.05,1570.1700000000005,2,9
2546,Fahad Qureshi,8537.83,2115.8200000000006,1,7
7039,Bilal Chaudhry,8533.61,1505.0299999999997,2,7
9087,Zainab Shah,8531.25,2652.2000000000007,1,5
5182,Sana Qureshi,8530.15,1334.8999999999996,1,5
5095,Hassan Iqbal,8529.8,2370.93,2,5
5856,Maryam Mirza,8519.76,2079.0,1,6
6409,Fatima Hussain,8514.45,2099.7000000000007,1,5
5659,Hussain Ali,8514.11,1164.7899999999995,3,9
5255,Ayesha Buriro,8513.300000000001,1410.800000000001,1,5
3637,Sana Mirza,8511.0,397.8599999999997,1,6
46,Ayesha Mirza,8510.31,1089.7300000000007,2,6
3308,Usman Khan,8504.03,3124.7799999999997,2,13
7021,Zainab Iqbal,8502.15,2150.95,1,5
1516,Sara Malik,8494.5,1830.25,1,5
9746,Ali Buriro,8493.960000000001,827.1600000000017,1,6
2255,Bilal Iqbal,8487.1,2954.55,1,5
3372,Zainab Khan,8483.880000000001,1977.4800000000005,1,6
9795,Zainab Ahmed,8479.69,2944.4500000000003,2,5
9361,Sara Malik,8479.68,2859.6000000000004,1,6
5997,Maham Raza,8468.05,2471.5999999999995,1,5
4924,Sana Chaudhry,8467.56,2673.6799999999994,2,8
9781,Ayesha Ahmed,8467.2,2842.880000000001,1,4
538,Fatima Ahmed,8460.35,1602.500000000001,1,5
1956,Usman Iqbal,8459.18,1230.8399999999995,3,7
5210,Sara Ali,8458.56,864.2600000000009,2,9
9751,Usman Iqbal,8456.0,1606.3900000000006,2,7
4688,Bilal Siddiqui,8452.08,1493.6999999999998,1,6
6988,Danish Khan,8451.900000000001,2199.4000000000015,1,5
2333,Hamza Mirza,8451.539999999999,2147.7599999999984,1,6
7256,Maryam Khan,8445.09,-284.3900000000003,2,11
8110,Omar Hussain,8434.89,2511.7300000000005,2,9
8239,Sana Memon,8432.42,1179.0200000000004,2,6
5912,Sana Ali,8429.11,1516.7999999999997,2,13
9874,Bilal Shah,8428.099999999999,2292.0999999999985,1,5
5607,Ahmed Khan,8427.4,1586.3499999999995,1,5
9464,Hussain Ahmed,8424.07,2351.0300000000007,2,5
8888,Bilal Raza,8421.05,2635.0499999999993,1,5
8233,Maryam Chaudhry,8417.52,3131.76,1,4
7249,Danish Buriro,8407.699999999999,1510.349999999999,2,9
4912,Usman Siddiqui,8404.369999999999,1679.2200000000003,2,8
4828,Saad Siddiqui,8402.009999999998,2023.7999999999993,2,6
7077,Danish Shah,8401.4,2536.0,2,7
4149,Maham Siddiqui,8396.85,2030.1400000000003,1,7
9194,Maryam Shah,8391.62,755.4100000000005,2,11
1528,Maham Sheikh,8390.199999999999,2212.43,2,9
2257,Hassan Chaudhry,8389.0,2009.0000000000005,2,10
3793,Ali Khan,8387.59,438.1200000000006,3,12
5152,Hassan Ali,8378.7,424.34000000000015,2,10
7478,Ayesha Malik,8375.97,1811.31,2,9
9391,Omar Hussain,8371.78,1568.9900000000002,2,10
9577,Maryam Ahmed,8365.35,2700.8100000000004,1,7
580,Omar Qureshi,8364.04,717.7800000000007,2,10
2024,Fatima Shah,8361.1,2367.15,2,8
7433,Sara Memon,8358.23,1497.92,2,9
4891,Hamza Shah,8356.12,2497.4400000000005,1,4
7133,Imran Ali,8355.619999999999,1113.3999999999999,4,9
1109,Fatima Iqbal,8349.54,1369.8100000000004,4,16
3171,Bilal Iqbal,8349.539999999999,388.2599999999984,1,6
7124,Sana Chaudhry,8348.74,2408.58,3,9
8772,Bilal Iqbal,8347.99,2698.6400000000003,1,7
3730,Hassan Buriro,8346.61,517.8900000000003,3,12
4154,Fatima Sheikh,8344.37,2457.46,3,9
2870,Usman Khan,8343.300000000001,2425.2000000000016,1,5
257,Danish Mirza,8342.949999999999,2224.749999999998,1,5
1365,Sana Siddiqui,8339.1,1431.7800000000007,1,7
8854,Sara Raza,8336.8,2759.5499999999993,1,5
7508,Hira Mirza,8335.67,1059.17,1,7
7054,Saad Siddiqui,8334.0,-46.68000000000029,1,6
8733,Sana Qureshi,8332.96,1980.9599999999994,2,8
3422,Fatima Qureshi,8328.24,1126.1400000000003,1,6
7161,Saad Raza,8328.18,1691.1599999999999,1,6
728,Sana Khan,8326.93,2755.1899999999996,2,7
840,Imran Sheikh,8325.730000000001,2471.4900000000007,1,7
5235,Maham Memon,8325.6,658.3000000000006,2,10
8647,Maryam Memon,8316.5,2532.0499999999993,1,5
5860,Imran Shah,8315.960000000001,1669.300000000001,2,8
4394,Usman Hussain,8315.09,2365.16,1,7
4043,Hira Ahmed,8314.45,2399.550000000001,1,5
507,Usman Malik,8313.67,1353.4900000000002,3,9
9497,Maham Ali,8304.31,2123.0999999999995,1,7
1051,Imran Memon,8298.5,1834.6399999999994,3,9
1079,Ayesha Hussain,8294.94,1826.460000000001,2,12
8937,Imran Shah,8293.91,1919.8899999999994,2,12
4063,Maham Ahmed,8292.07,98.55000000000018,2,9
7329,Hassan Malik,8289.48,117.11999999999989,1,6
4836,Hira Mirza,8287.14,714.0599999999995,1,6
1575,Saad Ali,8285.58,3171.54,1,6
5192,Usman Memon,8284.47,1931.579999999999,2,7
8632,Hamza Sheikh,8281.61,1763.06,3,7
5885,Omar Sheikh,8277.44,2289.6800000000003,1,4
7197,Maryam Ali,8276.539999999999,1178.5299999999988,2,8
6455,Bilal Memon,8274.9,2857.2999999999993,1,5
890,Hamza Memon,8272.92,2277.4799999999996,1,6
1319,Hamza Buriro,8262.0,1338.8499999999995,1,5
5689,Saad Buriro,8258.81,2264.6399999999994,1,7
8198,Maham Shah,8257.08,1226.2800000000007,1,6
9238,Usman Memon,8253.66,2016.36,2,12
8829,Zainab Ahmed,8243.22,-69.89999999999964,1,6
6253,Fatima Siddiqui,8240.099999999999,2687.039999999999,1,6
8756,Fahad Shah,8239.92,2394.94,2,6
4525,Ayesha Buriro,8239.63,1512.1099999999997,2,11
3336,Hussain Qureshi,8234.52,676.8000000000011,1,6
9352,Ayesha Sheikh,8234.400000000001,2555.2200000000007,3,11
8111,Sana Malik,8231.52,2611.4400000000005,1,6
6565,Sana Siddiqui,8229.6,1356.4499999999998,1,5
2211,Sara Iqbal,8224.5,1513.25,1,5
3563,Ahmed Chaudhry,8221.52,2340.96,1,4
8569,Danish Memon,8216.529999999999,2086.699999999999,1,7
4806,Saad Memon,8211.4,1317.75,1,5
2932,Sana Shah,8209.86,819.6000000000004,1,6
9639,Maryam Hussain,8209.4,1801.1200000000003,2,7
8691,Maham Sheikh,8202.09,1660.7400000000002,2,7
5720,Saad Ali,8197.24,2676.5599999999995,1,4
6256,Sana Chaudhry,8193.7,1395.7000000000007,1,5
7126,Saad Iqbal,8191.65,1017.8999999999996,2,12
1402,Saad Khan,8186.7,1216.999999999999,1,5
7599,Zainab Siddiqui,8180.870000000001,923.9000000000001,3,9
1707,Usman Ali,8180.650000000001,2258.8100000000004,2,9
4916,Ahmed Mirza,8178.12,2604.12,1,6
6022,Zainab Chaudhry,8172.35,2564.300000000001,1,5
9975,Hira Hussain,8169.37,890.9200000000001,3,12
9016,Hussain Mirza,8154.58,1904.8399999999992,1,7
5168,Bilal Buriro,8149.610000000001,1087.87,1,7
6285,Saad Mirza,8148.6,911.6600000000001,2,10
4752,Usman Sheikh,8147.56,2275.4800000000005,1,4
4314,Maham Mirza,8146.88,2305.4400000000005,1,4
8435,Fahad Buriro,8145.410000000001,1103.5500000000002,1,7
8117,Usman Raza,8141.07,856.659999999999,1,7
7997,Hamza Ahmed,8140.2,657.8999999999996,1,5
313,Maryam Shah,8137.200000000001,1487.0400000000009,1,6
3163,Imran Ahmed,8136.45,1620.9499999999998,1,5
906,Usman Hussain,8131.27,2073.8200000000006,2,7
6872,Omar Raza,8126.050000000001,1788.7000000000003,2,10
5030,Zainab Khan,8125.530000000001,2143.05,2,11
8910,Sara Shah,8125.2,2158.08,1,4
6213,Hamza Qureshi,8122.25,1220.4000000000005,1,5
6961,Bilal Qureshi,8122.150000000001,1876.4499999999998,1,5
8028,Fahad Memon,8110.53,1175.039999999999,2,10
218,Ayesha Ali,8109.18,408.0600000000004,1,6
3976,Maryam Shah,8102.849999999999,2050.45,1,5
9417,Danish Siddiqui,8101.740000000001,1515.030000000001,3,11
433,Danish Memon,8100.91,2043.349999999999,2,11
1274,Maham Raza,8100.85,1193.8999999999996,1,5
4329,Omar Mirza,8095.93,1859.25,2,7
2819,Bilal Siddiqui,8095.77,806.4000000000008,2,8
5705,Hira Raza,8095.25,2169.2000000000007,2,5
8228,Hussain Ahmed,8095.129999999999,1823.679999999999,2,9
9713,Ahmed Mirza,8090.01,2081.25,3,19
5766,Hira Siddiqui,8086.37,2211.4900000000002,3,12
4465,Hira Ahmed,8082.7699999999995,1425.4899999999993,2,11
2499,Sara Mirza,8082.74,1286.1,3,10
2627,Sara Raza,8079.05,2248.2700000000004,2,7
8763,Danish Malik,8079.01,1810.7500000000005,3,10
6035,Imran Iqbal,8077.619999999999,860.439999999999,3,16
6929,Hassan Malik,8077.3,1826.0,1,5
8528,Usman Memon,8067.099999999999,876.7999999999993,2,8
8895,Hussain Qureshi,8064.5,2332.1999999999994,3,8
8489,Bilal Buriro,8063.61,2094.1099999999997,4,11
1608,Sana Shah,8056.99,1383.3199999999988,2,7
5083,Ayesha Siddiqui,8050.900000000001,1381.25,1,5
9519,Hamza Malik,8048.18,1452.2200000000003,1,7
4834,Maryam Buriro,8048.009999999998,398.7099999999988,2,8
9985,Saad Hussain,8042.82,2835.1799999999994,1,6
5143,Sana Malik,8040.400000000001,2324.96,4,9
6432,Sana Siddiqui,8035.26,2426.34,1,6
1041,Danish Ali,8030.509999999999,2006.3099999999997,2,11
3835,Bilal Malik,8028.36,796.6799999999994,1,6
